author,content,description,publishedAt,source,title,url,urlToImage
Susan Mathew,,"Most Latin American currencies weakened
on Monday with Brazil's real giving up early gains and
Argentina's peso sliding after a surprise twist in its
presidential election. 
    The currencies of Brazil, Colombia and Peru
 traded between flat to 0.3% lower. M…",2019-05-20T14:19:12Z,"{'id': 'reuters', 'name': 'Reuters'}","EMERGING MARKETS-Latam FX slip, Argentine peso hit by surprise twist in election",https://www.reuters.com/article/emerging-markets-latam-idUSL2N22W0GO,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png
Peter Hartcher,"Even today, men discharged from Switzerland's compulsory national service are permitted to take their service weapons home to keep. The country has one of the world's higher rates of gun ownership, about double Australia's, though nowhere near that of gun nut… [+4568 chars]",The EU asked the famously gun-loving Swiss to tighten their guns laws - and they did.,2019-05-20T14:00:00Z,"{'id': None, 'name': 'Smh.com.au'}",Why the home of William Tell has got tough on weapons,https://www.smh.com.au/world/europe/why-the-home-of-william-tell-has-got-tough-on-weapons-20190520-p51p8b.html,"https://static.ffx.io/images/$zoom_1.7081,$multiply_1,$ratio_1.777778,$width_1059,$x_0,$y_0/t_crop_custom/w_800/q_86,f_auto/fd82a27b5aa4e2942e44eac3279fec89b7f7eea7"
James Hohmann,"Billionaire Charles Koch and Brian Hooks, the chairman of the network Koch founded, speak at their summer meeting in Colorado Springs in 2017. (Stand Together)
With Joanie Greve and Mariana Alfaro
THE BIG IDEA: The Koch network is getting a new name to refl… [+60714 chars]",An exclusive look at how “Stand Together” plans to engage differently on politics and policy.,2019-05-20T14:19:48Z,"{'id': 'the-washington-post', 'name': 'The Washington Post'}",The Daily 202: The Koch network is reorganizing under a new name and with new priorities,https://www.washingtonpost.com/news/powerpost/paloma/daily-202/2019/05/20/daily-202-the-koch-network-is-reorganizing-under-a-new-name-and-with-new-priorities/5ce1a94fa7a0a435cff8c0d3/,https://www.washingtonpost.com/pbox.php?url=https://palomaimages.washingtonpost.com/pr2/2dbf6a7382a35e4a9b40590c48fb503d-3258-2172-70-8-HooksKochStandTogether_tstmp_1558338560.jpg&w=1484&op=resize&opt=1&filter=antialias&t=20170517
Star Tribune Staff,"Business review from the Economist
U.S.-China trade war escalates
China said it would increase tariffs on a range of U.S. goods in retaliation for President Donald Trump's decision to raise duties on $200 billion-worth of Chinese exports. The tit for tat fo… [+4180 chars]","Follow the StarTribune for the news, photos and videos from the Twin Cities and beyond.",2019-05-20T17:16:56Z,"{'id': None, 'name': 'Startribune.com'}",Business review from the Economist,http://www.startribune.com/business-review-from-the-economist/510169632/,http://stmedia.stimg.co/ows_155837260459071.jpg?h=630&w=1200&fit=crop&bg=999&crop=faces
CNA,"BRASILIA: Brazil's imprisoned ex-president Luiz Inacio Lula da Silva, still loved by large parts of the population, plans to remarry if he is released from prison, a former minister said.
Lula, 73, a widower for the past two years, has been sentenced to more… [+2464 chars]","BRASILIA: Brazil's imprisoned ex-president Luiz Inacio Lula da Silva, still loved by large parts of the population, plans to remarry if he is released from prison, a former minister said.",2019-05-20T17:13:56Z,"{'id': None, 'name': 'Channelnewsasia.com'}",Brazil's jailed ex-leader wants to marry if released from prison,https://www.channelnewsasia.com/news/world/brazil-s-jailed-ex-leader-wants-to-marry-if-released-from-prison-11549238,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/11549236/16x9/991/557/57440b517ffbc40fabe9cec7e7a600bc/KJ/brazilian-former-president-luiz-inacio-lula-da-silva-pictured-at-a-2016-press-conference-has-been-a-widower-since-his-wife-of-43-years-maria-leticia-died-in-february-2017-1558367334684-4.jpg"
"Tarisai Ngangura, Nicole DeMarco","Photo by Rafael Kent.  It was just a few days before Brazil's annual carnival in March when Afrocidade made a stop in Salvador. Over 1,000 fans, dressed in their party costumesneon bikinis, tutus, extravagantly bedazzled headpieces, butterfly wingsgathered on… [+7016 chars]","""Right now in Brazil we are in a time of fighting. Fighting for our rights, for our people, and representation.""",2019-05-20T14:47:14Z,"{'id': 'vice-news', 'name': 'Vice News'}",afrocidade is making protest music for brazil's black youth,https://i-d.vice.com/en_us/article/597y53/afrocidade-is-making-protest-music-for-brazils-black-youth,"https://video-images.vice.com/articles/5ce2b7279be5510008bc5bc9/lede/1558361907422-Afrocidade-2.jpeg?crop=1xw:0.7829xh;0xw,0.2171xh&resize=1200:*"
,,"RIO DE JANEIRO (Reuters) - Brazilian right-wing President Jair Bolsonaro blamed interest groups for impeding him from governing on Monday and said the country's big problem was its political class. Since he took office Jan. 1, Bolsonaro has suffered a series …",2019-05-20T17:10:30Z,"{'id': None, 'name': 'Yahoo.com'}",Brazil's Bolsonaro says political class is an impediment,https://news.yahoo.com/brazils-bolsonaro-says-political-class-impediment-171030030.html,
editor@pitpass.com,"Currently seeking to engineer the transfer of his country's Grand Prix from Sao Paulo to Rio de Janeiro, Brazil's president, Jair Bolsonaro is now looking to end Petrobras' sponsorship of the McLaren F1 team.
The oil giant, which is 54% owned by the Brazil g… [+1200 chars]",Brazilian president Jair Bolsonaro seeks to end oil company Petrobras' sponsorship of the McLaren F1 team. - Pitpass.com,2019-05-20T09:54:00Z,"{'id': None, 'name': 'Pitpass.com'}",McLaren to lose Petrobras backing?,https://www.pitpass.com/64681/McLaren-to-lose-Petrobras-backing,
https://www.facebook.com/bbcnews,"Image copyrightAFPImage caption
 Residents gathered as news of the shooting spread
Masked gunmen killed 11 people indiscriminately after bursting into a bar in the northern Brazilian city of Belém on Sunday.
The shooting happened in Guamá, a poor and viole… [+1927 chars]",Gunmen shoot dead 11 people in a bar in apparent retaliation for the deployment of federal forces.,2019-05-20T10:13:46Z,"{'id': 'bbc-news', 'name': 'BBC News'}",Brazil violence: Gunmen kill 11 people in bar in Belém,https://www.bbc.co.uk/news/world-latin-america-48335489,https://ichef.bbci.co.uk/news/1024/branded_news/BD6C/production/_107029484_00e3ca4b-0cb2-473a-ab24-f0f00d487d1a.jpg
F1Mania,"Kyle Larson conseguiu a vitória na All-Star Monster Energy Open, no Charlotte Motor Speedway, e faturou o prêmio de US$ 1.000.000,00.
“Puxa, depois do ano que tivemos, eu não teria adivinhado que conseguiríamos nossa primeira vitória na All-Star Race, mas eu… [+4019 chars]","Kyle Larson conseguiu a vitória na All-Star Monster Energy Open, no Charlotte Motor Speedway, e faturou o prêmio de US$ 1.000.000,00.<div class=""relatedc",2019-05-19T21:05:01Z,"{'id': None, 'name': 'Terra.com.br'}",Kyle Larson conquista a vitória na All-Star Monster Energy,"https://www.terra.com.br/esportes/automobilismo/f1mania/kyle-larson-conquista-a-vitoria-na-all-star-monster-energy,e4d3665e6634139fdd8bce0792f7044093ce83yg.html",http://p2.trrsf.com/image/fget/cf/800/450/middle/images.terra.com/2019/05/19/063993148986-l.jpg
Travis Waldron,"For Jean Wyllys, peace comes only at night, in the darkness, when he can close his eyes and drift into a world he has left behind.
Perhaps hell dream of Bahia, the northeastern Brazilian state where he was born and raised. Or of Rio de Janeiro, the Cidade Ma… [+20515 chars]","Jean Wyllys left Brazil amid death threats from supporters of authoritarian President Jair Bolsonaro. Now, he's a ""living representative"" of Bolsonaro's ...",2019-05-19T12:00:06Z,"{'id': None, 'name': 'Huffpost.com'}","When The Far Right Took Over Brazil, Its Only LGBTQ Lawmaker Fled For His Life",https://www.huffpost.com/entry/lgbtq-congressman-oppression-brazil-president-bolsonaro_n_5cdd814ce4b09648227c7149,https://img.huffingtonpost.com/asset/5cddb56024000068077f072a.jpeg?cache=nf5eqgody6&ops=1910_1000
Fernanda Leal,"The declarations of the ultra-right-wing president, Jair Bolsonaro, in regard to higher education have been cause for great concern to university rectors, experts and the society at large. The concern seems to have been warranted since he has pushed his agend… [+7924 chars]","Blog: The World View The declarations of the ultra-right-wing president, Jair Bolsonaro, in regard to higher education have been cause for great concern to university rectors, experts and the society at large. The concern seems to have been warranted since he…",2019-05-19T18:35:00Z,"{'id': None, 'name': 'Insidehighered.com'}",Walking Toward the Cliff,http://www.insidehighered.com/blogs/world-view/walking-toward-cliff,https://www.insidehighered.com/sites/all/themes/ihecustom/images/facebook_icon_large.jpg
Deutsche Welle (www.dw.com),"What was meant to have been a glitzy New York ceremony that saw Brazilian President Jair Bolsonaro awarded a ""Person of the Year"" prize ended up provoking a heated and prolonged bout of political mudslinging.
The Brazilian-American Chamber of Commerce intend… [+6719 chars]",Brazilian President Jair Bolsonaro has found himself to be persona non grata in New York. And Brazil may encounter similar hostility elsewhere in the world as well while he remains leader.,2019-05-19T14:00:00Z,"{'id': None, 'name': 'Dw.com'}",Brazil loses credibility under Jair Bolsonaro,https://www.dw.com/en/brazil-loses-credibility-under-jair-bolsonaro/a-48796019,https://www.dw.com/image/48769416_304.jpg
,"memeorandum is an auto-generated summary of the stories that US political commentators are discussing online right now.
Unlike sister sites Techmeme ane Mediagazer, it is not a human-edited news outlet, but rather a media-monitoring tool for sophisticated ne… [+12 chars]","Travis Waldron / HuffPost : When The Far Right Took Over Brazil, Its Only LGBTQ Congressman Fled For His Life — Jean Wyllys left Brazil amid death threats from backers of authoritarian President Jair Bolsonaro. Now, he's a “living representative” of Bolsonaro…",2019-05-19T18:20:01Z,"{'id': None, 'name': 'Memeorandum.com'}","When The Far Right Took Over Brazil, Its Only LGBTQ Congressman Fled For His Life (Travis Waldron/HuffPost)",https://www.memeorandum.com/190519/p28,https://img.huffingtonpost.com/asset/5cddb56024000068077f072a.jpeg?cache=nf5eqgody6&ops=1910_1000
Sabrina Fernandes (Jacobin),"Just a couple of months ago, commentators were complaining that Jair Bolsonaro was not doing much with his presidency. The Brazilian president, recovering from a surgery related to the knife wound he sustained during last years campaign, seemed a bit off, eve… [+13990 chars]","Just a couple of months ago, commentators were complaining that Jair Bolsonaro was not doing much with his presidency. The Brazilian president, recovering from a surgery related to the knife wound he sustained during last year's campaign, seemed a bit off, ev…",2019-05-19T11:29:16Z,"{'id': None, 'name': 'Jacobinmag.com'}",Jair Bolsonaro's Brazil Is a Nightmare That Could Get Worse,https://jacobinmag.com/2019/05/jair-bolsonaro-brazil-austerity-education-disorganization/,https://images.jacobinmag.com/wp-content/uploads/2019/05/17123254/GettyImages-1043182136.jpg
Andrew Hecht,"I rarely trade Frozen Concentrated Orange Juice futures even though the market took the spotlight in the 1983 classic movie, Trading Places. In that movie, the Dukes believed they had possession of a market-moving OJ crop report before its release, but it tur… [+11172 chars]",OJ futures fall to a decade low. Oranges fall for the same reason as sugar and coffee prices. Brazilian reform may change the current trends. Proxies for the re,2019-05-19T10:00:00Z,"{'id': None, 'name': 'Seekingalpha.com'}","I Rarely Cover The Orange Juice Futures, But A Recent Move Deserves A Look At A Trend",https://seekingalpha.com/article/4264980-rarely-cover-orange-juice-futures-recent-move-deserves-look-trend,https://static2.seekingalpha.com/images/marketing_images/food_agriculture/fruit_orange_cut.jpeg
Leslie Eastman,"A preview of US 2020, where Dems are running on climate change and income inequality?Australias ruling conservative coalition has scored a stunning upset victory in the countrys general election, defying polls that were predicting an easy progressive win.
Th… [+6693 chars]","A preview of US 2020, where Dems are running on climate change and income inequality?",2019-05-18T23:40:40Z,"{'id': None, 'name': 'Legalinsurrection.com'}",Australia: Conservatives score surprise upset victory as voters reject Labor climate change and income inequality agenda,https://legalinsurrection.com/2019/05/australia-conservatives-score-major-upset-victory-in-general-election/,https://legalinsurrection.com/wp-content/uploads/2019/05/Australian-upset-conservative-wins-over-green-labour.png
